unix_time,frontend_0_100,sent_0_100,vjoy_axis,sim_connect
1778544179.741302,74.4,74.4,24378,0.081542
1778544180.801991,74.8,74.8,24509,1.0
1778544180.804529,75.1,75.1,24608,1.0
1778544180.810090,75.9,75.9,24870,1.0
1778544180.832229,76.2,76.2,24968,0.099633
1778544180.870878,76.9,76.9,25197,0.120579
1778544180.873384,76.6,76.6,25099,0.120579
1778544180.913940,77.3,77.3,25328,0.122278
1778544180.915449,77.7,77.7,25459,0.122278
1778544180.919081,78.0,78.0,25558,0.122278
1778544180.920087,78.4,78.4,25689,0.122278
1778544180.920591,79.1,79.1,25918,0.122278
1778544180.971671,79.5,79.5,26049,0.136097
1778544180.973179,80.6,80.6,26410,0.136097
1778544180.974183,81.3,81.3,26639,0.136097
1778544180.978376,82.4,82.4,27000,0.136097
1778544180.978887,83.5,83.5,27360,0.136097
1778544180.978887,84.9,84.9,27819,0.136097
1778544181.030525,86.3,86.3,28277,0.116986
1778544181.031554,87.8,87.8,28769,0.116986
1778544181.034844,90.0,90.0,29490,0.116986
1778544181.058669,91.4,91.4,29949,0.071197
1778544181.059184,93.2,93.2,30538,0.071197
1778544181.059700,95.0,95.0,31128,0.071197
1778544181.088078,96.5,96.5,31620,0.04286
1778544181.089091,98.6,98.6,32308,0.04286
1778544181.089619,100.0,100.0,32767,0.04286
1778867590.937349,0.0,0.0,,
1778867921.247536,0.0,0.0,,
1778868174.792010,0.0,0.0,,
1778877354.859863,0.0,0.0,,0.999999
1778878179.501688,0.0,0.0,,
1778879094.044470,0.852,0.0,,
1778879094.066822,1.987789,0.0,,
1778879094.190177,3.619344,0.0,,
1778879094.204237,4.535022,0.130319,,
1778879094.238878,5.49082,0.483812,,
1778879094.264896,6.481921,0.929012,,
1778879094.285050,7.554091,1.471043,,
1778879094.315236,8.5476,2.016759,,
1778879094.320267,9.571888,2.615627,,
1778879094.351902,10.623261,3.263359,,
1778879094.360445,11.69847,3.956312,,
1778879094.393749,12.744654,4.657184,,
1778879094.394767,13.815295,5.399196,,
1778879094.432915,14.90746,6.179866,,
1778879094.436586,15.918565,6.922445,,
1778879094.462287,16.908337,7.66667,,
1778879094.473542,17.879336,8.412494,,
1778879094.511863,18.883816,9.199561,,
1778879094.512370,19.867758,9.985108,,
1778879094.549612,20.883627,10.81058,,
1778879094.552120,21.877592,11.631839,,
1778879094.584122,22.902281,12.491972,,
1778879094.590835,23.954007,13.388483,,
1778879094.713322,24.979526,14.275499,,
1778879094.721111,25.981983,15.154388,,
1778879094.755160,27.014145,16.071123,,
1778879094.756166,28.022448,16.977859,,
1778879094.788928,29.009754,17.876104,,
1778879094.795472,29.928584,18.721027,,
1778879094.828070,30.837154,19.564803,,
1778879094.838602,31.736695,20.408113,,
1778879094.875092,32.578292,21.204071,,
1778879094.876096,33.418897,22.00567,,
1778879094.918095,34.258629,22.812866,,
1778879094.926124,35.841882,24.351807,,
1778879094.955272,37.393954,25.881394,,
1778879094.970105,38.927878,27.41279,,
1778879094.996015,40.397749,28.898028,,
1778879095.004537,41.818016,30.349198,,
1778879095.029226,43.243872,31.82151,,
1778879095.041281,44.680054,33.319707,,
1778879095.071631,46.074234,34.78833,,
1778879095.084843,47.479887,36.282899,,
1778879095.109659,48.900424,37.807102,,
1778879095.222479,50.282489,39.303045,,
1778879095.242979,51.678759,40.827121,,
1778879095.280753,53.186031,42.486436,,
1778879095.280753,54.053707,43.448143,,
1778879095.330781,55.827191,45.428316,,
1778879095.331281,54.917263,44.409929,,
1778879095.376314,56.777928,46.497737,,
1778879095.376314,57.714577,47.556598,,
1778879095.426993,58.688828,48.663467,,
1778879095.428502,59.696168,49.813749,,
1778879095.477727,60.632628,50.888332,,
1778879095.479236,61.556713,51.953604,,
1778879095.530392,62.519907,53.069069,,
1778879095.531392,63.517518,54.229823,,
1778879095.559978,64.545416,55.431527,,
1778879095.577790,65.599966,56.670341,,
1778879095.601413,66.72797,58.002031,,
1778879095.614498,67.820614,59.298386,,
1778879095.745351,68.88214,60.563789,,
1778879095.751876,70.016283,61.922173,,
1778879095.800286,71.114329,63.243566,,
1778879095.800791,72.23061,64.59312,,
1778879095.829656,73.412937,66.029279,,
1778879095.849921,74.553384,67.421075,,
1778879095.883298,75.756978,68.89678,,
1778879095.895281,76.916141,70.324576,,
1778879095.918608,78.036204,71.710264,,
1778879095.942349,79.121859,73.059,,
1778879095.970559,80.177236,74.375362,,
1778879095.982205,81.155968,75.600699,,
1778879096.009966,82.117252,76.808437,,
1778879096.024314,83.063182,78.000953,,
1778879096.074093,83.9456,79.11701,,
1778879096.078635,84.772128,80.165512,,
1778879096.120263,85.599472,81.218064,,
1778879096.120769,86.427536,82.274526,,
1778879096.166580,88.041484,84.34217,,
1778879096.167084,88.926506,85.480723,,
1778879096.307691,89.905325,86.743817,,
1778879096.308190,90.866686,87.988312,,
1778879096.351759,91.812684,89.216689,,
1778879096.352759,92.795162,90.496364,,
1778879096.394433,93.659742,91.625763,,
1778879096.395438,95.090104,93.0,,
1778879096.444139,96.197777,93.0,,
1778879096.451192,97.055558,93.0,,
1778879096.504323,97.993445,93.0,,
1778879096.505322,98.796679,93.0,,
1778879096.546281,99.619175,93.0,,
1778879096.993500,97.28,93.0,,
1778879096.994499,92.5564,90.185011,,
1778879097.053379,85.749632,81.409419,,
1778879097.053879,76.959676,70.378326,,
1778879097.109844,67.724515,59.18412,,
1778879097.109844,59.597573,49.700904,,
1778879097.157957,52.445864,41.669799,,
1778879097.158460,46.152361,34.871036,,
1778879097.211001,40.614077,29.118056,,
1778879097.212510,35.740388,24.252498,,
1778879097.345540,31.451542,20.139943,,
1778879097.353067,27.677357,16.666305,,
1778879097.389263,24.356074,13.734763,,
1778879097.396411,21.433345,11.263157,,
1778879097.434451,18.861344,9.181786,,
1778879097.447523,16.597982,7.431528,,
1778879097.472276,14.606224,5.962257,,
1778879097.502169,12.853478,4.731497,,
1778879097.520787,11.31106,3.70329,,
1778879097.544230,9.953733,2.847234,,
1778879097.576493,8.759285,2.137697,,
1778879097.594368,7.708171,1.553164,,
1778879097.616989,6.78319,1.075741,,
1778879097.636200,5.969207,0.690853,,
1778879097.664699,4.622554,0.158212,,
1778879097.679377,3.579706,0.0,,
1778879097.709518,2.772124,0.0,,
1778879097.722094,1.889125,0.0,,
1778879097.850215,0.996952,0.0,,
1778879097.879045,0.189212,0.0,,
1778879097.902112,0.0,0.0,,
1778879098.720035,1.622,0.0,,
1778879098.721039,3.02736,0.0,,
1778879099.003337,5.414077,0.452166,,
1778879099.003843,7.914388,1.664572,,
1778879099.181108,11.014661,3.512217,,
1778879099.190736,14.592902,5.952672,,
1778879099.353645,18.541754,8.929812,,
1778879099.447992,22.716743,12.335239,,
1778879099.551001,27.090734,16.139613,,
1778879099.645035,31.689846,20.364001,,
1778879099.720609,36.487064,24.985165,,
1778879099.826369,41.458617,29.980512,,
1778879099.833349,46.683583,35.434534,,
1778879100.025868,52.131553,41.324067,,
1778879100.026368,57.825766,47.682641,,
1778879100.199148,62.886674,53.495176,,
1778879100.299593,67.340273,58.72772,,
1778879100.299593,71.259441,63.418649,,
1778879100.550317,74.708308,67.610631,,
1778879100.571640,77.743311,71.347341,,
1778879100.652879,80.414114,74.671522,,
1778879100.750386,82.76442,77.623876,,
1778879100.825548,84.83269,80.242457,,
1778879101.008129,86.652767,82.562396,,
1778879101.014693,88.254435,84.61582,,
1778879101.108804,89.663903,86.431903,,
1778879101.182363,90.904234,88.036997,,
1778879101.270761,91.995726,89.454799,,
1778879101.290483,92.956239,90.706546,,
1778879101.458540,93.80149,91.81122,,
1778879101.555619,95.199874,93.0,,
1778879101.648777,96.282783,93.0,,
1778879101.744614,97.121387,93.0,,
1778879101.745616,98.038306,93.0,,
1778879101.931473,98.964751,93.0,,
1778879102.118081,99.776727,93.0,,
1778879102.407762,97.672,93.0,,
1778879102.407762,94.95136,93.0,,
1778879102.592954,91.407197,88.689709,,
1778879102.689586,87.038333,83.055703,,
1778879102.856563,81.743733,76.338658,,
1778879102.867640,75.234485,68.255302,,
1778879102.966995,67.606347,59.043678,,
1778879103.042304,59.493585,49.581948,,
1778879103.237684,52.354355,41.569077,,
1778879103.239188,46.071832,34.785788,,
1778879103.397870,40.543213,29.04594,,
1778879103.399388,35.678027,24.191524,,
1778879103.442579,31.396664,20.088423,,
1778879103.443079,27.629064,16.622807,,
1778879103.487076,24.313576,13.698071,,
1778879103.490589,21.395947,11.23224,,
1778879103.630895,18.828434,9.155768,,
1778879103.631393,16.569022,7.409667,,
1778879103.664213,14.580739,5.943925,,
1778879103.681344,12.83105,4.716161,,
1778879103.716859,11.291324,3.690498,,
1778879103.730918,9.936365,2.836607,,
1778879103.766696,8.744002,2.128914,,
1778879103.780769,7.694721,1.545957,,
1778879103.813680,6.771355,1.069889,,
1778879103.835326,5.958792,0.68618,,
1778879103.868376,4.614489,0.155593,,
1778879103.888306,3.57346,0.0,,
1778879103.933594,2.767287,0.0,,
1778879103.934098,1.885829,0.0,,
1778879103.977026,0.995212,0.0,,
1778879103.990126,0.188882,0.0,,
1778879104.133870,0.0,0.0,,
1778879116.720389,2.54048,0.0,,
1778879116.734473,1.296,0.0,,
1778879116.776033,4.385622,0.0857,,
1778879116.790411,6.909348,1.138548,,
1778879116.820436,10.680226,3.299328,,
1778879116.842909,14.548599,5.920824,,
1778879116.864498,19.002767,9.293775,,
1778879116.909496,23.922435,13.361374,,
1778879116.932602,29.351743,18.189587,,
1778879116.971192,35.179534,23.705326,,
1778879116.979978,41.45799,29.979869,,
1778879117.022449,48.083031,36.928381,,
1778879117.038545,54.313067,43.736521,,
1778879117.071244,59.795499,49.927492,,
1778879117.087232,64.620039,55.518992,,
1778879117.114322,68.865634,60.544068,,
1778879117.135954,72.601758,65.043206,,
1778879117.269265,75.889547,69.059747,,
1778879117.280318,78.782802,72.637191,,
1778879117.326956,81.328865,75.817615,,
1778879117.335000,83.569402,78.640781,,
1778879117.379910,85.541073,81.14367,,
1778879117.389475,87.276145,83.360287,,
1778879117.417058,88.803007,85.321646,,
1778879117.446785,90.146646,87.055846,,
1778879117.466969,91.329049,88.588224,,
1778879117.492801,92.369563,89.941533,,
1778879117.519428,93.285215,91.136143,,
1778879117.574260,94.09099,92.190243,,
1778879117.581803,95.424062,93.0,,
1778879117.651378,96.456394,93.0,,
1778879117.765819,97.585132,93.0,,
1778879117.801630,98.551815,93.0,,
1778879117.817309,99.408162,93.0,,
1778879117.843443,98.145077,93.0,,
1778879117.871251,95.017668,93.0,,
1778879117.891173,90.465548,87.468562,,
1778879117.910565,84.659682,80.022691,,
1778879117.944369,77.60052,71.170555,,
1778879117.978589,69.538458,61.34907,,
1778879117.996797,61.193843,51.534717,,
1778879118.030991,53.850582,43.222583,,
1778879118.049107,47.388512,36.185328,,
1778879118.098630,41.701891,30.229964,,
1778879118.116965,36.697664,25.192672,,
1778879118.148380,32.293944,20.934399,,
1778879118.169345,28.418671,17.337122,,
1778879118.302340,25.00843,14.300678,,
1778879118.335510,22.007419,11.74007,,
1778879118.361615,19.366528,9.583183,,
1778879118.393681,17.042545,7.768848,,
1778879118.411015,14.99744,6.245196,,
1778879118.440811,13.197747,4.968269,,
1778879118.462672,11.614017,3.900844,,
1778879118.478348,10.220335,3.011442,,
1778879118.531689,8.993895,2.273502,,
1778879118.544981,7.914628,1.664702,,
1778879118.604932,6.964872,1.166435,,
1778879118.605432,6.129088,0.76345,,
1778879118.657762,4.746365,0.199559,,
1778879118.669821,3.675585,0.0,,
1778879118.709838,2.846373,0.0,,
1778879118.835908,1.939724,0.0,,
1778879118.866087,1.023654,0.0,,
1778879118.882676,0.220773,0.0,,
1778879118.910876,0.0,0.0,,
1778879119.364042,1.15,0.0,,
1778879119.386809,6.062,0.732795,,
1778879119.440794,15.33456,6.491287,,
1778879119.451837,24.944413,14.244923,,
1778879119.497036,33.951083,22.516499,,
1778879119.514021,41.876953,30.409751,,
1778879119.563567,48.851719,37.754616,,
1778879119.584685,54.989513,44.490606,,
1778879119.630040,60.390771,50.610322,,
1778879119.642629,65.143879,56.133826,,
1778879119.683573,69.326613,61.095357,,
1778879119.701690,73.00742,65.535924,,
1778879119.731909,76.246529,69.499002,,
1778879119.864712,79.096946,73.027987,,
1778879119.887049,81.605312,76.164725,,
1778879119.926621,83.812675,78.948668,,
1778879119.937153,85.755154,81.416457,,
1778879119.989870,87.464535,83.601748,,
1778879120.001403,88.968791,85.535206,,
1778879120.044498,90.292536,87.244601,,
1778879120.059875,91.457432,88.754958,,
1778879120.102715,92.48254,90.088743,,
1778879120.113793,93.384635,91.266059,,
1778879120.167864,94.877062,93.0,,
1778879120.177926,96.032796,93.0,,
1778879120.234938,96.927798,93.0,,
1778879120.234938,97.90638,93.0,,
1778879120.280834,98.744466,93.0,,
1778879120.407468,99.548467,93.0,,
1778879128.802381,97.59,93.0,,
1778879128.815471,94.4792,92.699037,,
1778879128.855096,89.791696,86.59698,,
1778879128.867217,83.416692,78.447647,,
1778879128.901292,75.306689,68.343871,,
1778879128.906328,66.269887,57.460415,,
1778879128.957716,58.3175,48.240937,,
1778879128.959157,51.3194,40.433658,,
1778879129.004461,45.161072,33.824842,,
1778879129.010497,39.741744,28.233048,,
1778879129.053146,34.972734,23.504263,,
1778879129.056750,30.776006,19.507762,,
1778879129.089417,27.082885,16.132592,,
1778879129.098960,23.832939,13.284594,,
1778879129.136502,20.972986,10.883871,,
1778879129.149087,18.456228,8.862642,,
1778879129.176967,16.241481,7.163418,,
1778879129.188514,14.292503,5.73746,,
1778879129.316340,12.577403,4.543476,,
1778879129.323863,11.068114,3.546512,,
1778879129.358862,9.739941,2.717029,,
1778879129.368916,8.571148,2.030136,,
1778879129.398874,7.54261,1.464963,,
1778879129.417416,6.637497,1.004196,,
1778879129.440996,5.140078,0.343217,,
1778879129.454627,3.980476,0.0,,
1778879129.478766,3.082481,0.0,,
1778879129.499777,2.100624,0.0,,
1778879129.519572,1.259735,0.0,,
1778879129.568184,5.859044,0.641776,,
1778879129.590556,12.155959,4.259718,,
1778879129.616198,20.097244,10.170323,,
1778879129.634087,29.485574,18.312586,,
1778879129.655728,37.947306,26.43161,,
1778879129.692291,45.393629,34.069652,,
1778879129.722199,51.946393,41.120694,,
1778879129.845227,57.712826,47.554615,,
1778879129.848259,62.787287,53.379635,,
1778879129.884848,67.252813,58.623942,,
1778879129.892592,71.182475,63.325773,,
1778879129.917636,74.640578,67.527746,,
1778879129.936727,77.683709,71.273537,,
1778879129.957297,80.361664,74.605923,,
1778879129.979515,82.718264,77.565656,,
1778879129.999914,84.792072,80.19085,,
1778879130.021623,86.617024,82.516698,,
1778879130.042700,88.222981,84.575388,,
1778879130.064811,89.636223,86.396158,,
1778879130.090440,90.879876,88.005414,,
1778879130.113936,91.974291,89.426908,,
1778879130.141789,92.937376,90.681927,,
1778879130.157395,93.784891,91.789498,,
1778879130.187532,95.18702,93.0,,
1778879130.203868,96.272828,93.0,,
1778879130.233109,97.113678,93.0,,
1778879130.347906,98.033052,93.0,,
1778879130.373023,98.961979,93.0,,
1778879130.387645,94.335504,92.510635,,
1778879130.420964,87.215243,83.282263,,
1778879130.431027,77.899414,71.540718,,
1778879130.478245,68.551484,60.169001,,
1778879130.478747,60.325306,50.535129,,
1778879130.523052,53.086269,42.376166,,
1778879130.530070,46.715917,35.468897,,
1778879130.580552,41.110007,29.62384,,
1778879130.591623,36.176806,24.680149,,
1778879130.635947,31.835589,20.501298,,
1778879130.635947,28.015319,16.97141,,
1778879130.683408,24.65348,13.992141,,
1778879130.694515,21.695063,11.480043,,
1778879130.738805,19.091655,9.364315,,
1778879130.749460,16.800657,7.584904,,
1778879130.886008,14.784578,6.090891,,
1778879130.889041,13.010429,4.839127,,
1778879130.936611,11.449177,3.793075,,
1778879130.937612,10.075276,2.921846,,
1778879130.990695,8.866243,2.199383,,
1778879130.991709,7.802294,1.603804,,
1778879131.040206,6.866018,1.116889,,
1778879131.046224,6.042096,0.723753,,
1778879131.093664,4.678999,0.176801,,
1778879131.097688,3.623417,0.0,,
1778879131.140185,2.805974,0.0,,
1778879131.153696,1.912193,0.0,,
1778879131.195726,1.009125,0.0,,
1778879131.240452,0.191522,0.0,,
1778879131.241468,0.0,0.0,,
1778879134.691241,1.55,0.0,,
1778879134.704775,4.214,0.040329,,
1778879134.867176,7.90832,1.66127,,
1778879134.876147,12.559322,4.53122,,
1778879135.075859,18.052203,8.546842,,
1778879135.148324,24.385939,13.760561,,
1778879135.255279,31.459626,20.147536,,
1778879135.256287,39.134471,27.620504,,
1778879135.423156,46.438334,35.17414,,
1778879135.434728,52.865734,42.132622,,
1778879135.607412,58.521846,48.473361,,
1778879135.626553,63.499225,54.208488,,
1778879135.711347,67.879318,59.368211,,
1778879135.877805,71.7338,63.99172,,
1778879135.969507,75.125744,68.121963,,
1778879135.989072,78.110654,71.80258,,
1778879136.148776,80.737376,75.076101,,
1778879136.165354,83.048891,77.982907,,
1778879136.251817,85.083024,80.560683,,
1778879136.347111,86.873061,82.844169,,
1778879136.413704,88.448294,84.865104,,
1778879136.520937,89.834498,86.652285,,
1778879136.521435,91.054359,88.231708,,
1778879136.717682,92.127836,89.626739,,
1778879136.719199,93.072495,90.85831,,
1778879136.879403,93.903796,91.945123,,
1778879136.887509,95.2791,93.0,,
1778879137.062228,96.344135,93.0,,
1778879137.167192,97.168898,93.0,,
1778879137.262310,98.070683,93.0,,
1778879137.458145,98.981838,93.0,,
1778879137.474193,97.027774,93.0,,
1778879137.562058,91.184441,88.400501,,
1778879137.738808,80.342308,74.581719,,
1778879137.748737,70.701231,62.745726,,
1778879137.843152,62.217083,52.717813,,
1778879137.933614,54.751033,44.224434,,
1778879138.030611,48.180909,37.033365,,
1778879138.032118,42.3992,30.947474,,
1778879138.385253,37.311296,25.799422,,
1778879138.385760,32.833941,21.447167,,
1778879138.555343,28.893868,17.770149,,
1778879138.555841,25.426604,14.666048,,
1778879138.596570,22.375411,12.048036,,
1778879138.604747,19.690362,9.842445,,
1778879138.737218,17.327518,7.986784,,
1778879138.751291,15.248216,6.42806,,
1778879138.792260,13.41843,5.12136,,
1778879138.799818,11.808219,4.028648,,
1778879138.853376,10.391232,3.117749,,
1778879138.853376,9.144285,2.361505,,
1778879138.901998,8.04697,1.737078,,
1778879138.916100,7.081334,1.225402,,
1778879138.948693,6.231574,0.810803,,
1778879138.959094,4.825731,0.227115,,
1778879139.004561,3.737046,0.0,,
1778879139.004561,2.893968,0.0,,
1778879139.061710,1.972158,0.0,,
1778879139.062715,1.040771,0.0,,
1778879139.109512,0.224464,0.0,,
1778879139.140620,0.0,0.0,,
1778879140.700100,4.09664,0.014578,,
1778879140.707156,1.928,0.0,,
1778879140.839461,7.255043,1.314515,,
1778879140.851602,11.734438,3.979987,,
1778879140.888852,18.726305,9.075131,,
1778879140.905947,28.479149,17.392103,,
1778879140.943756,37.061651,25.552196,,
1778879140.957379,44.614253,33.250736,,
1778879140.983354,51.260542,40.369295,,
1778879141.013323,57.109277,46.871724,,
1778879141.039780,62.256164,52.763116,,
1778879141.064854,66.785424,58.070041,,
1778879141.091224,70.771173,62.829956,,
1778879141.119714,74.278633,67.085189,,
1778879141.148003,77.365197,70.879416,,
1778879141.170035,80.081373,74.255581,,
1778879141.210715,82.471608,77.254697,,
1778879141.221758,84.575015,79.915189,,
1778879141.252531,86.426014,82.272581,,
1778879141.375736,88.054892,84.359395,,
1778879141.376739,89.488305,86.205188,,
1778879141.429156,90.749708,87.836676,,
1778879141.436704,91.859743,89.277893,,
1778879141.499556,92.836574,90.550391,,
1778879141.501373,93.696185,91.673435,,
1778879141.552544,95.118326,93.0,,
1778879141.560584,96.219632,93.0,,
1778879141.620125,97.072483,93.0,,
1778879141.620623,98.004979,93.0,,
1778879141.683314,98.947164,93.0,,
1778879141.705751,93.9128,91.95691,,
1778879141.742930,85.193264,80.700908,,
1778879141.760450,74.970072,67.931177,,
1778879141.897902,65.973664,57.110768,,
1778879141.900416,58.056824,47.944798,,
1778879141.960984,51.090005,40.182931,,
1778879141.961489,44.959205,33.61265,,
1778879142.017276,39.5641,28.053558,,
1778879142.029491,34.816408,23.352523,,
1778879142.065608,30.638439,19.379566,,
1778879142.079888,26.961826,16.024373,,
1778879142.122733,23.726407,13.193325,,
1778879142.133245,20.879238,10.806983,,
1778879142.177979,18.37373,8.797955,,
1778879142.196219,16.168882,7.109085,,
1778879142.223207,14.228616,5.691915,,
1778879142.240306,12.521182,4.505393,,
1778879142.278446,11.01864,3.514768,,
1778879142.301543,9.696404,2.690678,,
1778879142.431128,8.532835,2.008382,,
1778879142.431634,7.508895,1.447141,,
1778879142.481522,6.607828,0.98976,,
1778879142.486329,5.117102,0.334389,,
1778879142.536333,3.962684,0.0,,
1778879142.537845,3.068702,0.0,,
1778879142.593678,2.091235,0.0,,
1778879142.599714,1.254104,0.0,,
